artist_id,artist_name,status,submitted_by,reviewed_by
4v0Hh2bdIAJnaUqAOipfYs,James Reyne,approved,2,1
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,approved,2,1
6KImCVD70vtIoJWnq6nGn3,Harry Styles,approved,2,1
5Xh0e6sCvMXJUNVa4oynvx,Sandy Posey,approved,2,1
3kn0edxse3lzsrrtrNTtyU,Oliver,approved,2,1
6csA2rxNLkQJXeEa7lyGXn,Mis-Teeq,approved,2,1
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,approved,2,1
0QyB38XO00qX8Zc0EFzN4w,Kenny Ball,approved,2,1
34jw2BbxjoYalTp8cJFCPv,Heart,approved,2,1
0GByy3DcfbQwDvXGCWmzv9,Pretenders,approved,2,1
7fqZEWyLeCpydzNuWdym5L,Vader the Villin,approved,2,1
3jOstUTkEu2JkjvRdBA5Gu,Weezer,approved,2,1
5jJcbGPjjyEhAoU02ynHaA,Nelson,approved,2,1
5t06MTkDD3yr5LVs3YFLQC,Divinyls,approved,2,1
2c0pcpdtdPQR43bR4dLh1A,Michael Chapman,approved,2,1
3jNkaOXasoc7RsxdchvEVq,Chase & Status,approved,2,1
7qevodTHcV0rtg9O7ih6nn,Louis Mattrs,approved,2,1
3qoTlYFOahAlAh9ee3qnbs,HOSH,approved,2,1
0L4gqdrMNbRIbNKzgcBXG6,1979,approved,2,1
2KgiNo5JQEyIQdGv2Wyh4R,Jalja,approved,2,1
6ea0ZyKO8ONgRBNCjrea7d,Barry Blue,approved,2,1
5iLaZnrGlRUHm2PwZ33dIt,Josefine,approved,2,1
0Btky5ia7ihAQE8UEXPmbQ,DJ Boat,approved,2,1
4NkLjsRsFnuPu9B4zqzBqq,Robbie Nevil,approved,2,1
2BVYdY4PyfCF9z4NrkhEB2,Sam & Dave,approved,2,1
1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,approved,2,1
5aEWnrN8h3MhuFUPRfaVuy,Case,approved,2,1
6otgz5gkB40UnWFwTy0VDh,Madison Avenue,approved,2,1
5Qlt3zQ63Z99mNhuun0JAT,Edwyn Collins,approved,2,1
1LOB7jTeEV14pHai6EXSzF,Cash Cash,approved,2,1
7rewR1TVjhisjI6gauUamf,The Crystals,approved,2,1
05sIdEkXAYDbDDdv3T56Oj,The Chiffons,approved,2,1
1k5aZWIOUbUfKcnMxtEivJ,Jimmy Barnes,approved,2,1
1ZTCpKWDwHhbjhkdHhvTm8,Tina Arena,approved,2,1
2tUGlReCZRMoRgl0IS79i3,No Mercy,approved,2,1
1BhWF9W2PngtPSyobKg0rP,Pia Mia,approved,2,1
5LHRHt1k9lMyONurDHEdrp,Tyga,approved,2,1
4IWBUUAFIplrNtaOHcJPRM,James Arthur,approved,2,1
7EK1bQADBoqbYXnT4Cqv9w,John Denver,approved,2,1
0afemm9P2Bb2LL99xHY32n,Bernard Fanning,approved,2,1
38CvLGTsjtoloDgv3OKQp8,Robinson,approved,2,1
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,approved,2,1
64rxQRJsLgZwHHyWKB8fiF,Eiffel 65,approved,2,1
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,approved,2,1
1pbHrVayIcVpHI9z97u4bK,Bingo Players,approved,2,1
7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,approved,2,1
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,approved,2,1
6PvvGcCY2XtUcSRld1Wilr,Silk Sonic,approved,2,1
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,approved,2,1
1pJEZXU2hJApJW3rM7LmMu,The Easybeats,approved,2,1
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,approved,2,1
6DgP9otnZw5z6daOntINxp,Joel Corry,approved,2,1
7gAppWoH7pcYmphCVTXkzs,The Vamps,approved,2,1
7FgMLbnZVrEnir95O0YujA,Five For Fighting,approved,2,1
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,approved,2,1
711MCceyCBcFnzjGY4Q7Un,AC/DC,approved,2,1
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,approved,2,1
6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,approved,2,1
0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,approved,2,1
42MRYPhQfcEXqb18dl5ERX,"Bobby ""Boris"" Pickett",approved,2,1
4frDtYgwXXKkbyQzjOmJG5,The Crypt-Kickers,approved,2,1
3Pjm55EQ8msgG4DguAjrjv,JX,approved,2,1
0G8zjE6SsFTlbglCkU8pm3,Starsailor,approved,2,1
34piu9Hcy6N5t5FRfhqnhn,Random,approved,2,1
4pADjHPWyrlAF0FA7joK2H,Jay Sean,approved,2,1
4LLpKhyESsyAXpc4laK94U,Mac Miller,approved,2,1
3MdG05syQeRYPPcClLaUGl,Diana Ross,approved,2,1
0z5DFXmhT4ZNzWElsM7V89,Erasure,approved,2,1
77zlytAFjPFjUKda8TNIDY,Youssou N'Dour,approved,2,1
3JxCEqL9zjKnDJgUhRuRJD,Neneh Cherry,approved,2,1
7zYGAXxAaq15C9eM29M8Fj,Eternal,approved,2,1
29tN6dpjDGnlr6QkCSOemd,P Jervier,approved,2,1
6nLM87NFy18fHOOprTtWuS,Steve Jervier,approved,2,1
7AIqEHSDwom8YR90Mt8CQD,Wales,approved,2,1
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,approved,2,1
0AluwN4mocA305JLqpZytD,James Blundell,approved,2,1
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,approved,2,1
0nd3tsqHVtnAWBCQgwtbIz,The Brothers Four,approved,2,1
4EzkuveR9pLvDVFNx6foYD,James Bay,approved,2,1
6msUfcWG8ncvGbWfDUeHwD,Player 1,approved,2,1
1xFPKhNxU5iyrvYDP7EhOp,Motiv8,approved,2,1
5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL,approved,2,1
5rkVyNGXEgeUqKkB5ccK83,Ashanti,approved,2,1
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,approved,2,1
41VxAgbLRHo2ZYZEq5P1mD,Alex Party,approved,2,1
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,approved,2,1
2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,approved,2,1
7rftfGIYEeZ79sLb58ZBDi,GABRIELLE,approved,2,1
3sFTupo9UGgrujjN21BjwR,Gossip,approved,2,1
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,approved,2,1
1ZwdS5xdxEREPySFridCfh,2Pac,approved,2,1
33JfM2NgTRFT9wMoQvcv6T,Talent,approved,2,1
09dzhikZDQAWGs8jyIylqj,Gramma Funk,approved,2,1
33W1pnW9zScZtYTnAoWnOT,Mr. Probz,approved,2,1
0grdhNhiRLFBaFVyybqsj6,Richard Marx,approved,2,1
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,approved,2,1
40f70JVK5anPhD3fGoXkra,John Rowles,approved,2,1
0AfDBW6x1y3cJ7U8wSasVM,Roger Voudouris,approved,2,1
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,approved,2,1
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,approved,2,1
6drRiHUHVW8Fr4sgiefhqG,Vydamo,approved,2,1
3w4VAlllkAWI6m0AV0Gn6a,Hurts,approved,2,1
3A2UXqQgMDJ3YNvLPyX5NW,Sir Douglas Quintet,approved,2,1
2PL6uHCPVIWjmr6lK2U9pG,Doug Sahm,approved,2,1
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,approved,2,1
1YqGsKpdixxSVgpfaL2AEQ,Small Faces,approved,2,1
7mEIug7XUlQHikrFxjTWes,Neil Diamond,approved,2,1
6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,approved,2,1
5uxkcHbgyNbyzq1nyChvCa,Sandie Shaw,approved,2,1
3zXw2Eh96iTT51pytzHdZi,38 Special,approved,2,1
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,approved,2,1
0Cp8WN4V8Tu4QJQwCN5Md4,BENEE,approved,2,1
6sHCvZe1PHrOAuYlwTLNH4,Gus Dapperton,approved,2,1
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,approved,2,1
75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,approved,2,1
26T6b8maqEVltcmE4kSDUl,Corona,approved,2,1
2i1IdHG5w0wiSmJGoqAGlj,Minnie Riperton,approved,2,1
3k7uMwc8FLJmH8RHMh2HF8,Babylon Zoo,approved,2,1
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,approved,2,1
2jzc5TC5TVFLXQlBNiIUzE,a-ha,approved,2,1
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,approved,2,1
1o711LqmNPfr4wUF9KEJIE,Ted Mulry Gang,approved,2,1
4hB4SmzreXMTGWYj7KQ7QN,Rayvon,approved,2,1
69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band,approved,2,1
0701Axu6yvUIoctaKMbDIZ,Freda Payne,approved,2,1
2Q3eZMfDQgT8MhPowKFXYO,t.A.T.u.,approved,2,1
4d7b5lx2ofkLcmzDIfvAI5,Judah Kelly,approved,2,1
7Js6Lde8thlIHXggv2SCBz,Europe,approved,2,1
1sldhz8tzC100cRAdfnMht,Lobo,approved,2,1
1SQRv42e4PjEYfPhS0Tk9E,The Kinks,approved,2,1
1xBARhKI09ZTmeePVDWMCf,Rotimi,approved,2,1
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,approved,2,1
2lxX1ivRYp26soIavdG9bX,The Yardbirds,approved,2,1
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,approved,2,1
3XHO7cRUPCLOr6jwp8vsx5,alt-J,approved,2,1
7tqYLHfwfsXiXdFtMIds2K,Fern Kinney,approved,2,1
1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,approved,2,1
6tsRo8ErXzpHk3tQeH6GBW,Black Box,approved,2,1
5UOLfDoNQJBGlGAKQg9Iwc,J Rice,approved,2,1
6loBF9iQdE11WSX29fNKqY,Howard Jones,approved,2,1
6IRouO5mvvfcyxtPDKMYFN,Foreigner,approved,2,1
0ZrpamOxcZybMHGg1AYtHP,Robin Thicke,approved,2,1
2DORQjKJVYZMx9uu82UGtT,Amy Shark,approved,2,1
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,approved,2,1
1vdU5KvV0nDAjPRfpRKjRL,Skyhooks,approved,2,1
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,approved,2,1
1QUKNp0QR0SOSmYjoROBKR,Lawrence Reynolds,approved,2,1
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,approved,2,1
17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck,approved,2,1
2ZW29i2YE4YDQf6WemPJ4W,Paul Mac,approved,2,1
4myTppRgh0rojLxx8RycOp,Ryan Lewis,approved,2,1
5ndkK3dpZLKtBklKjxNQwT,B.o.B,approved,2,1
0kjCW6i4ba1M9ou8OhgbV0,JX,approved,2,1
59wfkuBoNyhDMQGCljbUbA,Diddy,approved,2,1
5NDMothbpdpq2xHqSjrrWn,Faith Evans,approved,2,1
7urq0VfqxEYEEiZUkebXT4,112,approved,2,1
1Qt3QdA0ZoOoeWfrJzA12d,Saigon Kick,approved,2,1
5IxfhXIHjAOAqibxl90NZO,Monty Python,approved,2,1
6jIVYCgMJgMtdqKO8pbMY3,Uncanny X-Men,approved,2,1
1GjVNyMzPjdBuip6Xanllu,Five Man Electrical Band,approved,2,1
6lOC7lwSO1ql4Gc2Y3QObY,East 17,approved,2,1
4gIdjgLlvgEOz7MexDZzpM,Status Quo,approved,2,1
44ef9VXkdKxbx4XpoNqH39,The Rubettes,approved,2,1
3whuHq0yGx60atvA2RCVRW,Olly Murs,approved,2,1
31ACkQCBFwLQGxN8MwfSrO,Tiki Taane,approved,2,1
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,approved,2,1
5Qi4Bb7a8C0a00NZcA77L0,D12,approved,2,1
5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,approved,2,1
4a8lth8CeT9IQYFWAwXJCx,Rockmelons,approved,2,1
023YMawCG3OvACmRjWxLWC,The Cat Empire,approved,2,1
30rTY7YT6tAoAUoGJXQBqQ,Roy Head And The Traits,approved,2,1
2AOZDcU573oPnb1DcROcs6,Ethan Sak,approved,2,1
0dUM8sw9YnXAq9s4pcjvQT,Liz Becker,approved,2,1
33EUXrFKGjpUSGacqEHhU4,Iggy Pop,approved,2,1
6VTladttdVHzolv7aq6Q5B,The Bootleg Family Band,approved,2,1
46n0cAhBmsRJZiX6GSFmbf,David Essex,approved,2,1
2Lt4GKzyW3WOMf3wvPDszQ,Kevin Parker,approved,2,1
6zvul52xwTWzilBZl6BUbT,Pixies,approved,2,1
6sCbFbEjbYepqswM1vWjjs,Zendaya,approved,2,1
7KjuI3MbOTaBH29yju4Lr4,Linda Scott,approved,2,1
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,approved,2,1
5f7VJjfbwm532GiveGC0ZK,Lil Baby,approved,2,1
3EY5DxGdy7x4GelivOjS2Q,Connie Francis,approved,2,1
33W24YuaMUEk85MwRX6cRs,Paper Lace,approved,2,1
0MlOPi3zIDMVrfA9R04Fe3,American Authors,approved,2,1
2ZmmVo9SlM8XJH97UWEu7l,Amy Meredith,approved,2,1
4C3uGP8vRDzxrhJxZiOjTe,Tiffany,approved,2,1
0EvRNpzBThmcwE94F4nokW,George Tobin,approved,2,1
4Omy5P9r7PiXYje9h4jMkz,Bill Smith,approved,2,1
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,approved,2,1
2BLpGstUHxDc6vHfBEiaXm,The Move,approved,2,1
2DppeCnNtvrLfEobq9Pw5r,Adam & The Ants,approved,2,1
02da1vDJ2hWqfK7aJL6SJm,Soul Asylum,approved,2,1
5EehXjjMktLuJmbRsM7YfB,Disciples,approved,2,1
2743eaMraDxEkqZTuhbtxc,YellaCatt,approved,2,1
1dLWg6m8RRhizsdqJbhyj3,Quiet Riot,approved,2,1
6OWapcJm9xd55ci9CYbAuT,Los Lobos,approved,2,1
5QpTf4jao06WPoX4HKl5x6,Max-A-Million,approved,2,1
01U4snBkRWq0FBrK3P1mwM,Frankee,approved,2,1
5exS0bytCYdixgv02DaCm3,William Singe,approved,2,1
48sLioddyaXkuhyHXSkpsB,Parson James,approved,2,1
3OsRAKCvk37zwYcnzRf5XF,Moby,approved,2,1
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,approved,2,1
6CWTBjOJK75cTE8Xv8u1kj,Feist,approved,2,1
0dlOr0VIysztGWvU1dpjmP,Natalie Imbruglia,approved,2,1
46GXASE9LHzyssNqKOInUu,Dawin,approved,2,1
05STafdfQBBQIV9duONwod,Children Collide,approved,2,1
4tIQ6BeFRvYApoAyJmaeVC,Donna Fargo,approved,2,1
6LBCQo20ri3tsvbsWWLmr6,Powderfinger,approved,2,1
0yNLKJebCb8Aueb54LYya3,New Order,approved,2,1
6fzQ81ouajOEFqCIB9VwrS,Morgan Evans,approved,2,1
5nGIFgo0shDenQYSE0Sn7c,Evanescence,approved,2,1
1yWjNh9SRE7C59A3LDIwVW,Groove Coverage,approved,2,1
4J3wzDMI97AlGimdiVcaLb,Crazy Frog,approved,2,1
0bdfiayQAKewqEvaU6rXCv,MØ,approved,2,1
318uZJvyFSaPjaiYGsvjjm,Middle Of The Road,approved,2,1
1ZcnsSFqWusWlRK01vKE6b,Montaigne,approved,2,1
20s0P9QLxGqKuCsGwFsp7w,Mario,approved,2,1
4ajzEXRIqw9kvEQQR4femH,Anthony Callea,approved,2,1
3LpLGlgRS1IKPPwElnpW35,James Morrison,approved,2,1
4AVFqumd2ogHFlRbKIjp1t,Alesso,approved,2,1
1mG23iQeR29Ojhq89D5gbh,DJ Jazzy Jeff & The Fresh Prince,approved,2,1
7EVPblaCtZJI6QBtJnqO7e,Russell Morris,approved,2,1
5fMUXHkw8R8eOP2RNVYEZX,Diplo,approved,2,1
6IZ4ctovY9dl7bgHClAvKJ,LSD,approved,2,1
77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,approved,2,1
5Va9LuEmaZxnbk1gMnjMD7,Arrested Development,approved,2,1
19I4tYiChJoxEO5EuviXpz,AFI,approved,2,1
3qbnxnvUqR14MJ9g8QwZJK,Lonestar,approved,2,1
6bsbqU6d3OFRlSy2fB8gX8,Del Shannon with Orchestra,approved,2,1
4jrTNltJtTMUfXybDdsHDn,The New Seekers,approved,2,1
0tTPYQGpkJ49RMbtCOQfDY,Big Brovaz,approved,2,1
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,approved,2,1
0IF46mUS8NXjgHabxk2MCM,Kelis,approved,2,1
5FPOgPxk5crRinaeEA5vmP,Joel Daydé,approved,2,1
0T2sGLJKge2eaFmZJxX7sq,Wretch 32,approved,2,1
6OheJTrDFGiyZ67F1BBLhc,Crystal Gayle,approved,2,1
5ENS85nZShljwNgg4wFD7D,Gabry Ponte,approved,2,1
7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,approved,2,1
4GLJPBj5Cdr9AgLKvLWM4n,Dragonette,approved,2,1
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,approved,2,1
4FrXHrpbDLNyO3pbVv8RmF,Sophie and the Giants,approved,2,1
2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,approved,2,1
7C4sUpWGlTy7IANjruj02I,Peter Gabriel,approved,2,1
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,approved,2,1
7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,approved,2,1
0HxX6imltnNXJyQhu4nsiO,LF SYSTEM,approved,2,1
5N5RfI8FFXk4WQ8kkjE407,Deep Blue Something,approved,2,1
5pEtyfC9ZeFGakgX4hjhaG,Toni Fisher,approved,2,1
7nBZYpVAH6bD0QlD7Mpil7,Marc Almond,approved,2,1
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,approved,2,1
6EgtYGZoF5jLydCpz43xu1,Tasmin Archer,approved,2,1
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,approved,2,1
6waa8mKu91GjzD4NlONlNJ,The Hollies,approved,2,1
1o8xRRDOnvmFZbWxq0hNZu,Bec Cartwright,approved,2,1
13amDjKz680LMirXzQEqU5,Patsy Gallant,approved,2,1
1yjuFciXmV3NaPCzwwHclC,The Bucketheads,approved,2,1
2uhEmRPgI5Ppg2T3o8VP31,Tina Cousins,approved,2,1
0LWBqstmNeW3r6kOswfZ1J,Matt B,approved,2,1
0Ty63ceoRnnJKVEYP0VQpk,Sting,approved,2,1
2hl0xAkS2AIRAu23TVMBG1,Kansas,approved,2,1
3iRSHS3b4NUdjNbnw3Opg8,Rufus Thomas,approved,2,1
75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,approved,2,1
4wQ3PyMz3WwJGI5uEqHUVR,Allman Brothers Band,approved,2,1
7AYAlJS3jjcIj813LTx5rQ,Normie Rowe & The Playboys,approved,2,1
7kEOMdsEmZkTHgA4ibDz4h,Mark Lindsay,approved,2,1
15jHZ1EZwmm2QDjKctvqJQ,Suzi Quatro,approved,2,1
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,approved,2,1
0mCK5i2RVWTwvL9ZXbzUP0,Michael Paynter,approved,2,1
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,approved,2,1
5pnbUBPifNnlusY8kTBivi,Jadakiss,approved,2,1
2x8KDZdSONA3872CnhaAlX,Styles P,approved,2,1
5sD1ZLf2dGQ9gQ3YJl1eAd,Blind Melon,approved,2,1
49czbwrhT97D0tODGwDyLs,Chris Andrews,approved,2,1
1vnIL4DMlivP55ioM6KitW,Rita Coolidge,approved,2,1
38unGip4o3KhMfqHdHWB7K,Chas & Dave,approved,2,1
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,approved,2,1
4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,approved,2,1
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,approved,2,1
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,approved,2,1
5xtqw2B8z8JGfDYi2eAZHI,Sonique,approved,2,1
1cqaF1Hz5pEtXVnthnFVmU,Don Fardon,approved,2,1
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,approved,2,1
7n2bs5q3whSUnindQssIGC,The Shadows,approved,2,1
4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,approved,2,1
1R6Hx1tJ2VOUyodEpC12xM,Jim Croce,approved,2,1
1CzWsbK2Rdn0RlWYZGgnAm,Arrow,approved,2,1
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,approved,2,1
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,approved,2,1
41qil2VaGbD194gaEcmmyx,Will Smith,approved,2,1
2RE8NwNxsOyuNZDD0jRxHP,Kool Moe Dee,approved,2,1
4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,approved,2,1
1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,approved,2,1
2ikT9iKpjKsyVX9esa3AZC,Camille Jones,approved,2,1
7dc6hUwyuIhrZdh80eaCEE,Fedde Le Grand,approved,2,1
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,approved,2,1
6clbbhnIqpHnqxwtOWcilg,Little River Band,approved,2,1
3XPRtRLPlhM1KHk3P1vQ3G,I'm Talking,approved,2,1
0EdNPfEHC714LHuN0NPIyU,Short Stack,approved,2,1
4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,approved,2,1
0N0d3kjwdY2h7UVuTdJGfp,Cascada,approved,2,1
07lgEPGfoA4Lqos6YGYPDU,Ricki-Lee,approved,2,1
5hA2fNOsOjec1PiwPcrQ3k,Ruby Velle & The Soulphonics,approved,2,1
1MNIGuWcmHqrvCtsfGbdqr,Ruby Velle,approved,2,1
6c9LocElsoEOUljpnAvltV,Dickie Lee,approved,2,1
6jsjhAEteAlY0vCiLvMLBA,ROZES,approved,2,1
4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,approved,2,1
7CyeXFnOrfC1N6z4naIpgo,The Ronettes,approved,2,1
4obzFoKoKRHIphyHzJ35G3,Becky G,approved,2,1
49iKbKGqgn8OESkW5WduX0,Peabo Bryson,approved,2,1
3EYYw0bxDMBYfLoBehpsNf,"Clarence ""Frogman"" Henry",approved,2,1
5WimOFbBnCU5wI6t5PPpEk,Shocking Blue,approved,2,1
3y24n3XhZ96wgwRXjvS17T,Coolio,approved,2,1
1VKSw4zNYbYK2BXbOOXkcd,Adrian Gurvitz,approved,2,1
5ht2HGrvbN9eDWJarHsou6,Daddy Cool,approved,2,1
086Atz206AEeIFXOfwFPSn,These Kids Wear Crowns,approved,2,1
0jgAONnsHxrwAlhkMUVS78,Eddie Rabbitt,approved,2,1
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,approved,2,1
2zVsfeSyFbCey7rq7PasHp,Cathy Dennis,approved,2,1
3iN9k8uvm4WrgdlOigOH8D,Hook N Sling,approved,2,1
6rqU9HQ57NYGBnBzbrY3a4,Paul Young,approved,2,1
6kvkcogluXUBXdQzJy6Alw,Leah Haywood,approved,2,1
3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,approved,2,1
1L9i6qZYIGQedgM9QLSyzb,Klingande,approved,2,1
6TKOZZDd5uV5KnyC5G4MUt,Smokey Robinson & The Miracles,approved,2,1
3aVoqlJOYx31lH1gibGDt3,Babyface,approved,2,1
6I3M904Y9IwgDjrQ9pANiB,Kenny G,approved,2,1
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,approved,2,1
5RjqSn7vYk8Qb9GeLWRRhB,Gloriana,approved,2,1
7egNqIGRldMzifHoh8pib6,Al Martino,approved,2,1
40giwFcTQtv9ezxW8yqxJU,Chiddy Bang,approved,2,1
6fOMl44jA4Sp5b9PpYCkzz,NF,approved,2,1
6sAh1RUpXblYP320gZ91LC,Sunnyboys,approved,2,1
24GaH9tRBgZjlvOhpFuKi2,Blood\,approved,2,1
artist_missing_5520da9a37bf,Sweat & Tears,approved,2,1
5oWq8Uaq2CNDJng3wq8IFL,Girlfriend,approved,2,1
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,approved,2,1
6l58yHeOd9sbH3Swm4kqjr,George,approved,2,1
3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,approved,2,1
2CvCyf1gEVhI0mX6aFXmVI,Paul Simon,approved,2,1
4a7CDXcRCXi4kp5z7SEXtg,Lisa Loeb & Nine Stories,approved,2,1
40PAEtNxO98lBeQHCza9vA,Marv Johnson,approved,2,1
3nJsM5uIME4qqS0dD0K0mo,The Ferrets,approved,2,1
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,approved,2,1
5m5cTNJ2RxfxKpGULocV9T,The Cruel Sea,approved,2,1
6r1Xmz7YUD4z0VRUoGm8XN,Leon Russell,approved,2,1
4vdt8TD56jjQfmxFCmhubX,OMC,approved,2,1
1XgFuvRd7r5g0h844A5ZUQ,Take That,approved,2,1
3CGuwWgoCYSO5Z72H5G2Ec,Kita Alexander,approved,2,1
6WLvgbfYXQPO396oJEYCsi,Macklemore & Ryan Lewis,approved,2,1
3sebqZKFZ8aJsgQu4YaKQh,Joe Dolan,approved,2,1
1W4SfNO5hb1tdX0wQ87zxl,Racey,approved,2,1
0cEJSYD5E7KbgfqpFr9KJ7,M.P.D. Limited,approved,2,1
4K3NWDwBIxgktui14SccR2,The Vapors,approved,2,1
0c173mlxpT3dSFRgMO8XPh,Big Sean,approved,2,1
2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,approved,2,1
2fV23bDf2vC1f49t5j6wtW,Boris Gardiner,approved,2,1
1WEDL03j6ZUneGDJhYyKkD,Rudy Thomas,approved,2,1
7is8Pjkal8dpE7bMkTVhaP,Steven Stanley,approved,2,1
1FaFcKSNB03VR3q7D7Bx6H,Willie Lindo,approved,2,1
6PwcexHTG0qJWQQwp05Bpm,Pilot,approved,2,1
2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s,approved,2,1
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,approved,2,1
0SNWoGaDlrCompmg9rXeNq,Paul Kelly,approved,2,1
0rXI0q8Cahq6numvPlloaq,Diana Ross & The Supremes,approved,2,1
0Il5DGqZvT1jz3mWL8LR5y,Kayls,approved,2,1
10n1KB2sjTrGdyuC83y8jW,Jon Secada,approved,2,1
0LmgCb9GDONh4eFlyzIhUE,Johnny Young & Kompany,approved,2,1
65Gh3BfK84aTIugiRCgLBA,Dave Edmunds,approved,2,1
51l0uqRxGaczYr4271pVIC,The Bangles,approved,2,1
2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,approved,2,1
3mH3OBKopDDVgnJcT5PrPk,Redfoo,approved,2,1
5vBSrE1xujD2FXYRarbAXc,Olly Alexander (Years & Years),approved,2,1
7lQC1mHpO4lvLpN9XYZlIH,Toni Childs,approved,2,1
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,approved,2,1
30I8GIK3UqVyAg58557mdJ,Jack Joseph Puig,approved,2,1
1rCIEwPp5OnXW0ornlSsRl,Metric,approved,2,1
3JaAGmSTpJK35DqWrDUzBz,Sweet,approved,2,1
5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,approved,2,1
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,approved,2,1
0kObWap02DEg9EAJ3PBxzf,Starship,approved,2,1
2ye2Wgw4gimLv2eAKyk1NB,Metallica,approved,2,1
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,approved,2,1
3fq6r0bSIm4McymHKNMk4S,Hank Snow,approved,2,1
