track_id,artist_id
2FiceoWDJ67rrmb5tGBpgE,7nDsS0l5ZAzMedVRKPP8F1
0hfVBwMwUL5rVXaczWERTm,622HMYOaiqowUmcd5t3b7t
1XAZlnVtthcDZt2NI1Dtxo,6dYrdRlNZSKaVxYg5IrvCH
4F7whFNLTeLFUU73o8yO5u,0u2FHSq3ln94y5Q57xazwf
51FpzuGkRYXFgsE2zXt9av,3rRmDmzPcAFwcUDvG5gBqO
1J2tfINpEHRhCP8CUS15lE,5hQCwevTf03u1rECrRMeop
72yP0DUlWPyH8P7IoxskwN,3PhoLpVuITZKcymswpck5b
72yP0DUlWPyH8P7IoxskwN,26dSoYclwsYLMAKD3tpOr4
6ZUHky4ifmhzZmdt1Z2f3x,6ieVhWXtOmK6DO6dmX7Eko
5a3L9h9YfI96BMs4QaKJ67,0repuWOrxA3wK6vdP99hoZ
5a3L9h9YfI96BMs4QaKJ67,1aXgASMjQp7OqVFWYE4RKZ
7K3BhSpAxZBznislvUMVtn,4oUHIQIBe0LHzYfvXNW4QM
5Ee3eEEutXbUsMYGD2rbTT,27rXetqqGSi2spXzggwehc
0TMrV95mP7sDlvbE4iVfKP,7lKaTIgVek1R2lqpCulQmq
2O2n8eF4e7qfeUGcFwWQFp,72KyoXzp0NOQij6OcmZUxk
4YBIuDWPsVy9pXLCUBORZN,2yTUYhIf8fxptTIy3KLuJD
3EfugazgSddQvzZpkof5I4,1zNqDE7qDGCsyzJwohVaoX
748mdHapucXQri7IAO8yFK,5cj0lLjcoR7YOSnhnX0Po5
748mdHapucXQri7IAO8yFK,7tYKF4w9nC0nq9CsPZTHyP
6v3KW9xbzN5yKLt9YKDYA2,7n2wHs1TKAczGzO7Dd2rGr
6v3KW9xbzN5yKLt9YKDYA2,4nDoRrQiYLoBzwC5BhVJzF
4msPRe3NEDVL6dsBcE7AhL,3mQBpAOMWYqAZyxtyeo4Lo
6vXZs9rEQF7Nd6O8Ue7NrT,43ZHCT0cAZBISjO8DG9PnE
0lxt6J01WBpovNFVF87Yqa,7bu3H8JO7d0UbMoVzbo70s
